|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_text|count_word_sent
92|мера|мер|мер|NOUN|134|7|3||2|1.0
93|поддержка|поддержке|поддержке|NOUN|136|7|5||1|1.0
94|отечественный|отечественного|отечественного|ADJF|137|7|6||1|1.0
95|производитель|производителя|производителя|NOUN|138|7|7||6|1.0
96|называюсь|называются|называются|VERB|139|7|8||1|1.0
97|предоставление|предоставление|предоставление|NOUN|140|7|9||1|1.0
98|господдержка|господдержки|господдержки|NOUN|141|7|10||1|1.0
99|заключение|заключении|заключении|NOUN|143|7|12||1|1.0
100|долгосрочный|долгосрочных|долгосрочных|ADJF|144|7|13||1|1.0
101|договор|договоров|договоров|NOUN|145|7|14||1|1.0
102|оператор|операторами|операторами|NOUN|147|7|16||1|1.0
103|связь|связи|связи|NOUN|148|7|17||2|2.0
104|цб|цб|ЦБ|NOUN|149|7|18|UPPR|1|1.0
105|сбербанк|сбербанком|Сбербанком|NOUN|150|7|19|TITL|1|1.0
106|ржд|ржд|РЖД|NOUN|151|7|20|UPPR|1|1.0
107|газпром|газпромом|Газпромом|NOUN|152|7|21|WIQM|1|1.0
108|роснефть|роснефтью|Роснефтью|NOUN|153|7|22|WIQM|1|1.0
109|компенсация|компенсация|компенсация|NOUN|154|7|23||1|1.0
110|покупатель|покупателям|покупателям|NOUN|155|7|24||2|1.0
111|замена|замены|замены|NOUN|156|7|25||1|1.0
112|импортный|импортных|импортных|ADJF|157|7|26||1|1.0
113|система|систем|систем|NOUN|158|7|27||1|1.0
114|связь|связи|связи|NOUN|159|7|28||2|2.0
115|новое|новые|новые|NOUN|161|7|30||1|1.0
116|российский|российские|российские|ADJF|162|7|31||7|1.0
117|обнуление|обнуление|обнуление|NOUN|163|7|32||1|1.0
118|таможенный|таможенных|таможенных|ADJF|164|7|33||1|1.0
119|пошлина|пошлин|пошлин|NOUN|165|7|34||1|1.0
120|электронный|электронные|электронные|ADJF|167|7|36||1|1.0
121|компонент|компоненты|компоненты|NOUN|168|7|37||1|1.0
122|аналог|аналоги|аналоги|NOUN|169|7|38||1|1.0
123|не|не|не|PRCL|171|7|40||2|1.0
124|произвожусь|производятся|производятся|VERB|172|7|41||1|1.0
125|россия|россии|России|NOUN|174|7|43|SPEC|1|1.0
126|другой|другие|другие|ADJF|176|7|45||2|2.0
127|уточняю|уточняет|уточняет|VERB|178|8|2||1|1.0
128|газета|газета|газета|NOUN|179|8|3||2|1.0
129|российский|российские|российские|ADJF|180|8|4||7|1.0
130|производитель|производители|производители|NOUN|181|8|5||6|1.0
131|хочу|хотят|хотят|VERB|182|8|6||1|1.0
132|увеличить|увеличить|увеличить|INFN|183|8|7||1|1.0
133|свой|свою|свою|ADJF|184|8|8||1|1.0
134|доля|долю|долю|NOUN|185|8|9||3|1.0
135|внутренний|внутреннем|внутреннем|ADJF|187|8|11||3|1.0
136|рынок|рынке|рынке|NOUN|188|8|12||5|2.0
137|до 30%|до 30%|до 30%|NUSR|189|8|13|NUSR|1|1.0
138|два-три|два-три|два-три|UNKN|191|8|15|UNKN|1|1.0
139|год|года|года|NOUN|192|8|16||1|1.0
140|планирую|планируют|планируют|VERB|195|8|19||1|1.0
141|агрессивный|агрессивный|агрессивный|ADJF|196|8|20||1|1.0
142|выход|выход|выход|NOUN|197|8|21||1|1.0
143|зарубежный|зарубежные|зарубежные|ADJF|199|8|23||1|1.0
144|рынок|рынки|рынки|NOUN|200|8|24||5|2.0
145|минпромторге|минпромторге|Минпромторге|TITL|202|9|2|TITL|1|1.0
146|издание|изданию|изданию|NOUN|203|9|3||1|1.0
147|заявил|заявили|заявили|VERB|204|9|4||1|1.0
148|предложение|предложения|предложения|NOUN|206|9|6||2|1.0
149|телми|телми|ТЕЛМИ|UPPR|207|9|7|UPPR|3|1.0
150|получил|получили|получили|VERB|208|9|8||1|1.0
151|бииу|будут изучены и учтены|будут изучены и учтены|WIQM|210|9|10|WIQM|1|1.0
152|т8|т8|Т8|ABVR|212|10|2|ABVR|2|1.0
153|элтекс|элтекс|Элтекс|WIQM|213|10|3|WIQM|2|1.0
154|микран|микран|Микран|CLIV|215|10|5|CLIV|2|1.0
155|запрос|запросы|запросы|NOUN|217|10|7||1|1.0
156|газета|газеты|газеты|NOUN|218|10|8||2|1.0
157|комментарий|комментарии|комментарии|NOUN|220|10|10||1|1.0
158|не|не|не|PRCL|221|10|11||2|1.0
159|ответил|ответили|ответили|VERB|222|10|12||1|1.0
